"",16.000
16296.0000,1.6000E+01
16296.1667,1.6000E+01
16296.3333,1.6000E+01
16296.5000,1.6000E+01
16296.6667,1.6000E+01
16296.8333,1.6000E+01
16297.0000,1.6000E+01
16297.1667,1.6000E+01
16297.3333,1.6000E+01
16297.5000,1.6000E+01
16297.6667,1.6000E+01
16297.8333,1.6000E+01
16298.0000,1.6000E+01
16298.1667,1.6000E+01
16298.3333,1.6000E+01
16298.5000,1.6000E+01
16298.6667,1.6000E+01
16298.8333,1.6000E+01
16299.0000,1.6000E+01
16299.1667,1.6000E+01
16299.3333,1.6000E+01
16299.5000,1.6000E+01
16299.6667,1.6000E+01
16299.8333,1.6000E+01
16300.0000,1.6000E+01
16300.1667,1.6000E+01
16300.3333,1.6000E+01
16300.5000,1.6000E+01
16300.6667,1.6000E+01
16300.8333,1.6000E+01
16301.0000,1.6000E+01
16301.1667,1.6000E+01
16301.3333,1.6000E+01
16301.5000,1.6000E+01
16301.6667,1.6000E+01
16301.8333,1.6000E+01
16302.0000,1.6000E+01
16302.1667,1.6000E+01
16302.3333,1.6000E+01
16302.5000,1.6000E+01
16302.6667,1.6000E+01
16302.8333,1.6000E+01
16303.0000,1.6000E+01
16303.1667,1.6000E+01
16303.3333,1.6000E+01
16303.5000,1.6000E+01
16303.6667,1.6000E+01
16303.8333,1.6000E+01
16304.0000,1.6000E+01
16304.1667,1.6000E+01
16304.3333,1.6000E+01
16304.5000,1.6000E+01
16304.6667,1.6000E+01
16304.8333,1.6000E+01
16305.0000,1.6000E+01
16305.1667,1.6000E+01
16305.3333,1.6000E+01
16305.5000,1.6000E+01
16305.6667,1.6000E+01
16305.8333,1.6000E+01
16306.0000,1.6000E+01
16306.1667,1.6000E+01
16306.3333,1.6000E+01
16306.5000,1.6000E+01
16306.6667,1.6000E+01
16306.8333,1.6000E+01
16307.0000,1.6000E+01
16307.1667,1.6000E+01
16307.3333,1.6000E+01
16307.5000,1.6000E+01
16307.6667,1.6000E+01
16307.8333,1.6000E+01
16308.0000,1.6000E+01
16308.1667,1.6000E+01
16308.3333,1.6000E+01
16308.5000,1.6000E+01
16308.6667,1.6000E+01
16308.8333,1.6000E+01
16309.0000,1.6000E+01
16309.1667,1.6000E+01
16309.3333,1.6000E+01
16309.5000,1.6000E+01
16309.6667,1.6000E+01
16309.8333,1.6000E+01
16310.0000,1.6000E+01
16310.1667,1.6000E+01
16310.3333,1.6000E+01
16310.5000,1.6000E+01
16310.6667,1.6000E+01
16310.8333,1.6000E+01
16311.0000,1.6000E+01
16311.1667,1.6000E+01
16311.3333,1.6000E+01
16311.5000,1.6000E+01
16311.6667,1.6000E+01
16311.8333,1.6000E+01
16312.0000,1.6000E+01
16312.1667,1.6000E+01
16312.3333,1.6000E+01
16312.5000,1.6000E+01
16312.6667,1.6000E+01
16312.8333,1.6000E+01
16313.0000,1.6000E+01
16313.1667,1.6000E+01
